Sample	Length	Plus_Count	Minus_Count	Plus_Ratio	Minus_Ratio
m_GR_in_20d_1	52	36010	37648	0.4926	0.515
m_GR_in_20d_1	53	36351	37305	0.4973	0.5103
m_GR_in_20d_1	54	36098	37286	0.4938	0.5101
m_GR_in_20d_1	55	36194	38941	0.4951	0.5327
m_GR_in_20d_1	56	35479	36924	0.4853	0.5051
m_GR_in_20d_1	57	35840	37121	0.4903	0.5078
m_GR_in_20d_1	58	36364	38090	0.4974	0.5211
m_GR_in_20d_1	59	36113	37838	0.494	0.5176
m_GR_in_20d_1	60	36017	38475	0.4927	0.5263
m_GR_in_20d_1	61	37172	38295	0.5085	0.5239
m_GR_in_20d_1	62	36386	37065	0.4977	0.507
m_GR_in_20d_1	63	36338	37560	0.4971	0.5138
m_GR_in_20d_1	64	37533	39037	0.5134	0.534
m_GR_in_20d_1	65	38102	38603	0.5212	0.5281
m_GR_in_20d_1	66	37485	37533	0.5128	0.5134
m_GR_in_20d_1	67	36524	39259	0.4996	0.537
m_GR_in_20d_1	68	36525	37529	0.4996	0.5134
m_GR_in_20d_1	69	37609	38266	0.5145	0.5235
m_GR_in_20d_1	70	36774	39729	0.5031	0.5435
m_GR_in_20d_1	71	36876	37674	0.5045	0.5154
m_GR_in_20d_1	72	35698	36959	0.4883	0.5056
m_GR_in_20d_1	73	35833	37441	0.4902	0.5122
m_GR_in_20d_1	74	37251	37752	0.5096	0.5164
m_GR_in_20d_1	75	36562	37654	0.5002	0.5151
m_GR_in_20d_1	76	37421	38529	0.5119	0.5271
m_GR_in_20d_1	77	35845	36941	0.4903	0.5053
m_GR_in_20d_1	78	36823	35816	0.5037	0.49
m_GR_in_20d_1	79	35733	36818	0.4888	0.5037
m_GR_in_20d_1	80	35674	37509	0.488	0.5131
m_GR_in_20d_1	81	35495	36306	0.4856	0.4967
m_GR_in_20d_1	82	36307	36408	0.4967	0.498
m_GR_in_20d_1	83	36020	37392	0.4927	0.5115
m_GR_in_20d_1	84	35857	36644	0.4905	0.5013
m_GR_in_20d_1	85	36929	39439	0.5052	0.5395
m_GR_in_20d_1	86	36591	38304	0.5006	0.524
m_GR_in_20d_1	87	35897	37460	0.4911	0.5124
m_GR_in_20d_1	88	35702	38022	0.4884	0.5201
m_GR_in_20d_1	89	36389	37496	0.4978	0.5129
m_GR_in_20d_1	90	35887	37109	0.4909	0.5076
m_GR_in_20d_1	91	38365	37088	0.5248	0.5074
m_GR_in_20d_1	92	35835	37388	0.4902	0.5115
m_GR_in_20d_1	93	36727	36910	0.5024	0.5049
m_GR_in_20d_1	94	37318	37357	0.5105	0.511
m_GR_in_20d_1	95	36396	37749	0.4979	0.5164
m_GR_in_20d_1	96	36366	35778	0.4975	0.4894
m_GR_in_20d_1	97	36843	37792	0.504	0.517
m_GR_in_20d_1	98	35842	36640	0.4903	0.5012
m_GR_in_20d_1	99	35790	37440	0.4896	0.5122
m_GR_in_20d_1	100	36900	37396	0.5048	0.5116
m_GR_in_20d_1	101	36890	37710	0.5046	0.5159
m_GR_in_20d_1	102	35987	38309	0.4923	0.5241
m_GR_in_20d_1	103	37484	37998	0.5128	0.5198
m_GR_in_20d_1	104	37254	38882	0.5096	0.5319
m_GR_in_20d_1	105	36338	38207	0.4971	0.5227
m_GR_in_20d_1	106	36687	38790	0.5019	0.5306
m_GR_in_20d_1	107	37257	39055	0.5097	0.5343
m_GR_in_20d_1	108	37992	38726	0.5197	0.5298
m_GR_in_20d_1	109	37037	38009	0.5067	0.5199
m_GR_in_20d_1	110	36829	36544	0.5038	0.4999
m_GR_in_20d_1	111	37247	34469	0.5095	0.4715
m_GR_in_20d_1	112	36302	30976	0.4966	0.4237
m_GR_in_20d_1	113	36178	27073	0.4949	0.3703
m_GR_in_20d_1	114	35454	24977	0.485	0.3417
m_GR_in_20d_1	115	36446	26248	0.4986	0.3591
m_GR_in_20d_1	116	36598	24846	0.5006	0.3399
m_GR_in_20d_1	117	37617	25669	0.5146	0.3511
m_GR_in_20d_1	118	39928	40276	0.5462	0.551
m_GR_in_20d_1	119	40273	40448	0.5509	0.5533
m_GR_in_20d_1	120	39167	38529	0.5358	0.5271
m_GR_in_20d_1	121	39432	36802	0.5394	0.5034
m_GR_in_20d_1	122	39410	32361	0.5391	0.4427
m_GR_in_20d_1	123	37687	27894	0.5155	0.3816
m_GR_in_20d_1	124	37897	26727	0.5184	0.3656
m_GR_in_20d_1	125	37506	26528	0.5131	0.3629
m_GR_in_20d_1	126	38250	26573	0.5232	0.3635
m_GR_in_20d_1	127	38274	26305	0.5236	0.3598
m_GR_in_20d_1	128	40800	40231	0.5581	0.5503
m_GR_in_20d_1	129	39559	39844	0.5412	0.5451
m_GR_in_20d_1	130	41377	40696	0.566	0.5567
m_GR_in_20d_1	131	40373	39369	0.5523	0.5386
m_GR_in_20d_1	132	39702	37831	0.5431	0.5175
m_GR_in_20d_1	133	40652	38556	0.5561	0.5274
m_GR_in_20d_1	134	39619	37694	0.542	0.5156
m_GR_in_20d_1	135	41679	39402	0.5702	0.539
m_GR_in_20d_1	136	40518	38170	0.5543	0.5222
m_GR_in_20d_1	137	39320	38459	0.5379	0.5261
m_GR_in_20d_1	138	41386	41472	0.5661	0.5673
m_GR_in_20d_1	139	42040	42045	0.5751	0.5752
m_GR_in_20d_1	140	41891	41650	0.5731	0.5698
m_GR_in_20d_1	141	40600	40590	0.5554	0.5553
m_GR_in_20d_1	142	40348	40184	0.5519	0.5497
m_GR_in_20d_1	143	41686	41603	0.5702	0.5691
m_GR_in_20d_1	144	43021	43715	0.5885	0.598
m_GR_in_20d_1	150	3038393	3035926	41.5641	41.5304
m_GR_in_20d_2	20	1279	1900	0.0164	0.0244
m_GR_in_20d_2	21	2168	3171	0.0279	0.0408
m_GR_in_20d_2	22	3012	4065	0.0387	0.0522
m_GR_in_20d_2	23	4122	5501	0.053	0.0707
m_GR_in_20d_2	24	5055	7292	0.065	0.0937
m_GR_in_20d_2	25	6105	8204	0.0785	0.1054
m_GR_in_20d_2	26	7695	10251	0.0989	0.1318
m_GR_in_20d_2	27	8901	11797	0.1144	0.1516
m_GR_in_20d_2	28	11291	13651	0.1451	0.1755
m_GR_in_20d_2	29	13103	15444	0.1684	0.1985
m_GR_in_20d_2	30	15235	16762	0.1958	0.2154
m_GR_in_20d_2	31	16775	18991	0.2156	0.2441
m_GR_in_20d_2	32	18144	21326	0.2332	0.2741
m_GR_in_20d_2	33	20145	20900	0.2589	0.2686
m_GR_in_20d_2	34	19526	22021	0.251	0.283
m_GR_in_20d_2	35	19859	22724	0.2552	0.2921
m_GR_in_20d_2	36	21534	23601	0.2768	0.3033
m_GR_in_20d_2	37	22364	25530	0.2874	0.3281
m_GR_in_20d_2	38	22793	24458	0.293	0.3144
m_GR_in_20d_2	39	23839	25492	0.3064	0.3276
m_GR_in_20d_2	40	25504	26428	0.3278	0.3397
m_GR_in_20d_2	41	25923	26210	0.3332	0.3369
m_GR_in_20d_2	42	25448	25685	0.3271	0.3301
m_GR_in_20d_2	43	26852	27970	0.3451	0.3595
m_GR_in_20d_2	44	25474	26290	0.3274	0.3379
m_GR_in_20d_2	45	26009	27804	0.3343	0.3574
m_GR_in_20d_2	46	25529	28340	0.3281	0.3642
m_GR_in_20d_2	47	25892	26827	0.3328	0.3448
m_GR_in_20d_2	48	25685	27546	0.3301	0.354
m_GR_in_20d_2	49	26611	27160	0.342	0.3491
m_GR_in_20d_2	50	27274	27320	0.3505	0.3511
m_GR_in_20d_2	51	27259	28095	0.3504	0.3611
m_GR_in_20d_2	52	26879	29003	0.3455	0.3728
m_GR_in_20d_2	53	26705	28298	0.3432	0.3637
m_GR_in_20d_2	54	27102	28684	0.3483	0.3687
m_GR_in_20d_2	55	27056	28231	0.3477	0.3628
m_GR_in_20d_2	56	26293	27347	0.3379	0.3515
m_GR_in_20d_2	57	26764	28226	0.344	0.3628
m_GR_in_20d_2	58	27183	28343	0.3494	0.3643
m_GR_in_20d_2	59	26509	27456	0.3407	0.3529
m_GR_in_20d_2	60	26735	28657	0.3436	0.3683
m_GR_in_20d_2	61	26569	28610	0.3415	0.3677
m_GR_in_20d_2	62	27162	27906	0.3491	0.3587
m_GR_in_20d_2	63	26522	27215	0.3409	0.3498
m_GR_in_20d_2	64	28132	29274	0.3616	0.3763
m_GR_in_20d_2	65	27812	28435	0.3575	0.3655
m_GR_in_20d_2	66	27924	28724	0.3589	0.3692
m_GR_in_20d_2	67	27390	29127	0.352	0.3744
m_GR_in_20d_2	68	27790	29138	0.3572	0.3745
m_GR_in_20d_2	69	29175	30892	0.375	0.397
m_GR_in_20d_2	70	27280	30054	0.3506	0.3863
m_GR_in_20d_2	71	26829	29583	0.3448	0.3802
m_GR_in_20d_2	72	28607	28081	0.3677	0.3609
m_GR_in_20d_2	73	28491	28976	0.3662	0.3724
m_GR_in_20d_2	74	28890	28539	0.3713	0.3668
m_GR_in_20d_2	75	28422	29039	0.3653	0.3732
m_GR_in_20d_2	76	29360	29384	0.3774	0.3777
m_GR_in_20d_2	77	28047	30023	0.3605	0.3859
m_GR_in_20d_2	78	28061	30739	0.3607	0.3951
m_GR_in_20d_2	79	28665	28914	0.3684	0.3716
m_GR_in_20d_2	80	28294	29220	0.3637	0.3756
m_GR_in_20d_2	81	27603	29179	0.3548	0.375
m_GR_in_20d_2	82	28554	29097	0.367	0.374
m_GR_in_20d_2	83	28248	30169	0.3631	0.3878
m_GR_in_20d_2	84	28819	29300	0.3704	0.3766
m_GR_in_20d_2	85	30077	31003	0.3866	0.3985
m_GR_in_20d_2	86	28710	29875	0.369	0.384
m_GR_in_20d_2	87	29137	30366	0.3745	0.3903
m_GR_in_20d_2	88	29271	30363	0.3762	0.3903
m_GR_in_20d_2	89	27956	31305	0.3593	0.4024
m_GR_in_20d_2	90	29465	29527	0.3787	0.3795
m_GR_in_20d_2	91	29227	29552	0.3756	0.3798
m_GR_in_20d_2	92	29559	30642	0.3799	0.3938
m_GR_in_20d_2	93	30398	30700	0.3907	0.3946
m_GR_in_20d_2	94	30386	30339	0.3905	0.3899
m_GR_in_20d_2	95	29811	31809	0.3832	0.4088
m_GR_in_20d_2	96	30052	30443	0.3863	0.3913
m_GR_in_20d_2	97	30071	30655	0.3865	0.394
m_GR_in_20d_2	98	30248	32115	0.3888	0.4128
m_GR_in_20d_2	99	30441	32173	0.3913	0.4135
m_GR_in_20d_2	100	31074	32332	0.3994	0.4156
m_GR_in_20d_2	101	30672	32916	0.3942	0.4231
m_GR_in_20d_2	102	31597	32772	0.4061	0.4212
m_GR_in_20d_2	103	30649	33086	0.3939	0.4252
m_GR_in_20d_2	104	30854	33007	0.3966	0.4242
m_GR_in_20d_2	105	31249	33087	0.4016	0.4253
m_GR_in_20d_2	106	32539	33854	0.4182	0.4351
m_GR_in_20d_2	107	32199	32027	0.4138	0.4116
m_GR_in_20d_2	108	32534	33967	0.4182	0.4366
m_GR_in_20d_2	109	32337	33998	0.4156	0.437
m_GR_in_20d_2	110	32585	32527	0.4188	0.4181
m_GR_in_20d_2	111	31058	30030	0.3992	0.386
m_GR_in_20d_2	112	32013	27354	0.4115	0.3516
m_GR_in_20d_2	113	30762	23272	0.3954	0.2991
m_GR_in_20d_2	114	31728	23130	0.4078	0.2973
m_GR_in_20d_2	115	31752	21787	0.4081	0.28
m_GR_in_20d_2	116	32968	23214	0.4237	0.2984
m_GR_in_20d_2	117	32410	22739	0.4166	0.2923
m_GR_in_20d_2	118	35277	36084	0.4534	0.4638
m_GR_in_20d_2	119	34814	35170	0.4475	0.452
m_GR_in_20d_2	120	34455	34270	0.4428	0.4405
m_GR_in_20d_2	121	35285	32274	0.4535	0.4148
m_GR_in_20d_2	122	34703	29099	0.446	0.374
m_GR_in_20d_2	123	34110	25069	0.4384	0.3222
m_GR_in_20d_2	124	33200	23427	0.4267	0.3011
m_GR_in_20d_2	125	34043	23844	0.4375	0.3065
m_GR_in_20d_2	126	34446	24066	0.4427	0.3093
m_GR_in_20d_2	127	35536	25249	0.4567	0.3245
m_GR_in_20d_2	128	37057	37102	0.4763	0.4769
m_GR_in_20d_2	129	37876	38016	0.4868	0.4886
m_GR_in_20d_2	130	37367	36472	0.4803	0.4688
m_GR_in_20d_2	131	38546	38090	0.4954	0.4896
m_GR_in_20d_2	132	37751	35906	0.4852	0.4615
m_GR_in_20d_2	133	38880	36659	0.4997	0.4712
m_GR_in_20d_2	134	38188	36206	0.4908	0.4653
m_GR_in_20d_2	135	39416	37461	0.5066	0.4815
m_GR_in_20d_2	136	39098	36941	0.5025	0.4748
m_GR_in_20d_2	137	37732	36850	0.485	0.4736
m_GR_in_20d_2	138	41726	41799	0.5363	0.5372
m_GR_in_20d_2	139	40387	40440	0.5191	0.5198
m_GR_in_20d_2	140	41392	41130	0.532	0.5286
m_GR_in_20d_2	141	38985	39097	0.5011	0.5025
m_GR_in_20d_2	142	39928	39854	0.5132	0.5122
m_GR_in_20d_2	143	41764	41804	0.5368	0.5373
m_GR_in_20d_2	144	43333	44082	0.557	0.5666
m_GR_in_20d_2	150	4259032	4255347	54.7406	54.6932
m_GR_in_20d_3	20	1191	1757	0.0125	0.0185
m_GR_in_20d_3	21	1642	2231	0.0173	0.0234
m_GR_in_20d_3	22	2390	3411	0.0251	0.0359
m_GR_in_20d_3	23	3073	4940	0.0323	0.0519
m_GR_in_20d_3	24	4134	6134	0.0434	0.0645
m_GR_in_20d_3	25	5779	7475	0.0607	0.0786
m_GR_in_20d_3	26	6464	9461	0.0679	0.0994
m_GR_in_20d_3	27	7554	10977	0.0794	0.1154
m_GR_in_20d_3	28	9647	12008	0.1014	0.1262
m_GR_in_20d_3	29	11321	14356	0.119	0.1509
m_GR_in_20d_3	30	13353	15160	0.1403	0.1593
m_GR_in_20d_3	31	14856	16989	0.1561	0.1786
m_GR_in_20d_3	32	16887	20098	0.1775	0.2112
m_GR_in_20d_3	33	18242	19563	0.1917	0.2056
m_GR_in_20d_3	34	18721	20095	0.1968	0.2112
m_GR_in_20d_3	35	18009	22424	0.1893	0.2357
m_GR_in_20d_3	36	20192	22842	0.2122	0.2401
m_GR_in_20d_3	37	21042	23290	0.2212	0.2448
m_GR_in_20d_3	38	22385	23757	0.2353	0.2497
m_GR_in_20d_3	39	22008	25598	0.2313	0.269
m_GR_in_20d_3	40	23381	25285	0.2457	0.2658
m_GR_in_20d_3	41	23707	24919	0.2492	0.2619
m_GR_in_20d_3	42	24856	25060	0.2612	0.2634
m_GR_in_20d_3	43	24627	27512	0.2588	0.2892
m_GR_in_20d_3	44	25223	26521	0.2651	0.2787
m_GR_in_20d_3	45	25967	27897	0.2729	0.2932
m_GR_in_20d_3	46	24843	28352	0.2611	0.298
m_GR_in_20d_3	47	24897	26715	0.2617	0.2808
m_GR_in_20d_3	48	25577	27244	0.2688	0.2863
m_GR_in_20d_3	49	25975	29239	0.273	0.3073
m_GR_in_20d_3	50	26442	27413	0.2779	0.2881
m_GR_in_20d_3	51	27825	28357	0.2925	0.298
m_GR_in_20d_3	52	27473	29922	0.2888	0.3145
m_GR_in_20d_3	53	27866	28617	0.2929	0.3008
m_GR_in_20d_3	54	28288	29154	0.2973	0.3064
m_GR_in_20d_3	55	27501	28614	0.289	0.3007
m_GR_in_20d_3	56	27531	28932	0.2894	0.3041
m_GR_in_20d_3	57	27355	28960	0.2875	0.3044
m_GR_in_20d_3	58	28056	29324	0.2949	0.3082
m_GR_in_20d_3	59	27930	29580	0.2936	0.3109
m_GR_in_20d_3	60	27174	30230	0.2856	0.3177
m_GR_in_20d_3	61	28676	30271	0.3014	0.3182
m_GR_in_20d_3	62	28431	29157	0.2988	0.3065
m_GR_in_20d_3	63	27656	30624	0.2907	0.3219
m_GR_in_20d_3	64	30043	31258	0.3158	0.3285
m_GR_in_20d_3	65	30481	30150	0.3204	0.3169
m_GR_in_20d_3	66	29162	30946	0.3065	0.3253
m_GR_in_20d_3	67	27992	31248	0.2942	0.3284
m_GR_in_20d_3	68	29169	31161	0.3066	0.3275
m_GR_in_20d_3	69	30965	32252	0.3255	0.339
m_GR_in_20d_3	70	29126	32846	0.3061	0.3452
m_GR_in_20d_3	71	29505	30239	0.3101	0.3178
m_GR_in_20d_3	72	30342	32255	0.3189	0.339
m_GR_in_20d_3	73	30449	32358	0.32	0.3401
m_GR_in_20d_3	74	31069	31424	0.3265	0.3303
m_GR_in_20d_3	75	31456	32808	0.3306	0.3448
m_GR_in_20d_3	76	31937	33165	0.3357	0.3486
m_GR_in_20d_3	77	30392	33853	0.3194	0.3558
m_GR_in_20d_3	78	31074	33432	0.3266	0.3514
m_GR_in_20d_3	79	31244	33862	0.3284	0.3559
m_GR_in_20d_3	80	32432	33708	0.3409	0.3543
m_GR_in_20d_3	81	30938	33127	0.3252	0.3482
m_GR_in_20d_3	82	32334	32452	0.3398	0.3411
m_GR_in_20d_3	83	33602	34834	0.3532	0.3661
m_GR_in_20d_3	84	33378	34549	0.3508	0.3631
m_GR_in_20d_3	85	34061	36140	0.358	0.3798
m_GR_in_20d_3	86	32853	36735	0.3453	0.3861
m_GR_in_20d_3	87	33138	37672	0.3483	0.3959
m_GR_in_20d_3	88	33246	36461	0.3494	0.3832
m_GR_in_20d_3	89	33439	36871	0.3515	0.3875
m_GR_in_20d_3	90	33236	36382	0.3493	0.3824
m_GR_in_20d_3	91	35200	36883	0.37	0.3877
m_GR_in_20d_3	92	35457	38396	0.3727	0.4036
m_GR_in_20d_3	93	36871	38735	0.3875	0.4071
m_GR_in_20d_3	94	35928	37911	0.3776	0.3985
m_GR_in_20d_3	95	37153	38160	0.3905	0.4011
m_GR_in_20d_3	96	36911	38006	0.3879	0.3995
m_GR_in_20d_3	97	38088	39350	0.4003	0.4136
m_GR_in_20d_3	98	36317	39278	0.3817	0.4128
m_GR_in_20d_3	99	39125	42177	0.4112	0.4433
m_GR_in_20d_3	100	37912	40226	0.3985	0.4228
m_GR_in_20d_3	101	39070	43080	0.4106	0.4528
m_GR_in_20d_3	102	39705	42733	0.4173	0.4491
m_GR_in_20d_3	103	39627	43607	0.4165	0.4583
m_GR_in_20d_3	104	39747	43750	0.4178	0.4598
m_GR_in_20d_3	105	40344	42387	0.424	0.4455
m_GR_in_20d_3	106	41583	44404	0.4371	0.4667
m_GR_in_20d_3	107	43576	44383	0.458	0.4665
m_GR_in_20d_3	108	41930	45794	0.4407	0.4813
m_GR_in_20d_3	109	43062	44390	0.4526	0.4666
m_GR_in_20d_3	110	42416	42862	0.4458	0.4505
m_GR_in_20d_3	111	41858	39810	0.4399	0.4184
m_GR_in_20d_3	112	42126	37209	0.4428	0.3911
m_GR_in_20d_3	113	43265	31586	0.4547	0.332
m_GR_in_20d_3	114	43030	30522	0.4523	0.3208
m_GR_in_20d_3	115	43892	31676	0.4613	0.3329
m_GR_in_20d_3	116	44280	29734	0.4654	0.3125
m_GR_in_20d_3	117	44731	31199	0.4701	0.3279
m_GR_in_20d_3	118	49072	49307	0.5158	0.5182
m_GR_in_20d_3	119	48845	49967	0.5134	0.5252
m_GR_in_20d_3	120	49465	47686	0.5199	0.5012
m_GR_in_20d_3	121	49625	46950	0.5216	0.4935
m_GR_in_20d_3	122	48308	39602	0.5077	0.4162
m_GR_in_20d_3	123	47402	33242	0.4982	0.3494
m_GR_in_20d_3	124	48686	32549	0.5117	0.3421
m_GR_in_20d_3	125	49090	32519	0.516	0.3418
m_GR_in_20d_3	126	48292	31874	0.5076	0.335
m_GR_in_20d_3	127	49766	33929	0.5231	0.3566
m_GR_in_20d_3	128	52479	52574	0.5516	0.5526
m_GR_in_20d_3	129	53504	53183	0.5623	0.559
m_GR_in_20d_3	130	53027	53111	0.5573	0.5582
m_GR_in_20d_3	131	55992	54694	0.5885	0.5749
m_GR_in_20d_3	132	56096	53085	0.5896	0.5579
m_GR_in_20d_3	133	57583	53705	0.6052	0.5645
m_GR_in_20d_3	134	56170	52937	0.5904	0.5564
m_GR_in_20d_3	135	57032	53760	0.5994	0.565
m_GR_in_20d_3	136	57849	54366	0.608	0.5714
m_GR_in_20d_3	137	55757	54165	0.586	0.5693
m_GR_in_20d_3	138	60507	60585	0.636	0.6368
m_GR_in_20d_3	139	60061	60141	0.6313	0.6321
m_GR_in_20d_3	140	61982	61577	0.6515	0.6472
m_GR_in_20d_3	141	60234	60179	0.6331	0.6325
m_GR_in_20d_3	142	59120	58971	0.6214	0.6198
m_GR_in_20d_3	143	60160	59842	0.6323	0.629
m_GR_in_20d_3	144	63952	64413	0.6722	0.677
m_GR_in_20d_3	150	5237941	5234597	55.0527	55.0176
m_GR_un_20d_1	20	325	311	0.0025	0.0024
m_GR_un_20d_1	21	426	644	0.0033	0.005
m_GR_un_20d_1	22	480	903	0.0038	0.0071
m_GR_un_20d_1	23	840	1063	0.0066	0.0083
m_GR_un_20d_1	24	870	1486	0.0068	0.0116
m_GR_un_20d_1	25	1386	1894	0.0108	0.0148
m_GR_un_20d_1	26	1611	2380	0.0126	0.0186
m_GR_un_20d_1	27	1860	2522	0.0146	0.0197
m_GR_un_20d_1	28	2233	2958	0.0175	0.0232
m_GR_un_20d_1	29	2791	3279	0.0218	0.0257
m_GR_un_20d_1	30	3270	4023	0.0256	0.0315
m_GR_un_20d_1	31	3808	4319	0.0298	0.0338
m_GR_un_20d_1	32	4527	4812	0.0354	0.0377
m_GR_un_20d_1	33	4394	5035	0.0344	0.0394
m_GR_un_20d_1	34	4512	5494	0.0353	0.043
m_GR_un_20d_1	35	4695	5966	0.0367	0.0467
m_GR_un_20d_1	36	5275	6392	0.0413	0.05
m_GR_un_20d_1	37	5136	6519	0.0402	0.051
m_GR_un_20d_1	38	5516	6446	0.0432	0.0505
m_GR_un_20d_1	39	6278	7351	0.0491	0.0575
m_GR_un_20d_1	40	6375	7304	0.0499	0.0572
m_GR_un_20d_1	41	7039	7662	0.0551	0.06
m_GR_un_20d_1	42	7278	7831	0.057	0.0613
m_GR_un_20d_1	43	7329	7993	0.0574	0.0626
m_GR_un_20d_1	44	7530	8590	0.0589	0.0672
m_GR_un_20d_1	45	7528	8956	0.0589	0.0701
m_GR_un_20d_1	46	7906	8975	0.0619	0.0702
m_GR_un_20d_1	47	8348	9401	0.0653	0.0736
m_GR_un_20d_1	48	8305	10288	0.065	0.0805
m_GR_un_20d_1	49	8784	9644	0.0687	0.0755
m_GR_un_20d_1	50	8922	9671	0.0698	0.0757
m_GR_un_20d_1	51	9212	10303	0.0721	0.0806
m_GR_un_20d_1	52	9642	11029	0.0755	0.0863
m_GR_un_20d_1	53	10151	11097	0.0794	0.0869
m_GR_un_20d_1	54	9772	11306	0.0765	0.0885
m_GR_un_20d_1	55	10311	11598	0.0807	0.0908
m_GR_un_20d_1	56	10591	11967	0.0829	0.0937
m_GR_un_20d_1	57	10990	12023	0.086	0.0941
m_GR_un_20d_1	58	10853	12344	0.0849	0.0966
m_GR_un_20d_1	59	11640	12417	0.0911	0.0972
m_GR_un_20d_1	60	11517	12813	0.0901	0.1003
m_GR_un_20d_1	61	11775	12957	0.0922	0.1014
m_GR_un_20d_1	62	12319	13902	0.0964	0.1088
m_GR_un_20d_1	63	12492	13958	0.0978	0.1092
m_GR_un_20d_1	64	12953	14254	0.1014	0.1116
m_GR_un_20d_1	65	13199	15083	0.1033	0.118
m_GR_un_20d_1	66	13286	15161	0.104	0.1187
m_GR_un_20d_1	67	13570	16303	0.1062	0.1276
m_GR_un_20d_1	68	14137	15896	0.1106	0.1244
m_GR_un_20d_1	69	14819	17110	0.116	0.1339
m_GR_un_20d_1	70	14058	17372	0.11	0.136
m_GR_un_20d_1	71	14999	17449	0.1174	0.1366
m_GR_un_20d_1	72	15715	18024	0.123	0.1411
m_GR_un_20d_1	73	15722	17709	0.1231	0.1386
m_GR_un_20d_1	74	16713	18009	0.1308	0.1409
m_GR_un_20d_1	75	16637	18602	0.1302	0.1456
m_GR_un_20d_1	76	17350	19518	0.1358	0.1528
m_GR_un_20d_1	77	17614	19453	0.1379	0.1523
m_GR_un_20d_1	78	18303	20524	0.1433	0.1606
m_GR_un_20d_1	79	17702	20856	0.1385	0.1632
m_GR_un_20d_1	80	18388	21119	0.1439	0.1653
m_GR_un_20d_1	81	19060	21200	0.1492	0.1659
m_GR_un_20d_1	82	19036	21891	0.149	0.1713
m_GR_un_20d_1	83	20040	22571	0.1568	0.1767
m_GR_un_20d_1	84	21064	23234	0.1649	0.1818
m_GR_un_20d_1	85	20670	24223	0.1618	0.1896
m_GR_un_20d_1	86	22637	24361	0.1772	0.1907
m_GR_un_20d_1	87	21690	24369	0.1698	0.1907
m_GR_un_20d_1	88	22242	25189	0.1741	0.1971
m_GR_un_20d_1	89	23103	25888	0.1808	0.2026
m_GR_un_20d_1	90	23737	26400	0.1858	0.2066
m_GR_un_20d_1	91	23969	27432	0.1876	0.2147
m_GR_un_20d_1	92	24076	27936	0.1884	0.2186
m_GR_un_20d_1	93	25034	28329	0.1959	0.2217
m_GR_un_20d_1	94	26069	29199	0.204	0.2285
m_GR_un_20d_1	95	26618	29552	0.2083	0.2313
m_GR_un_20d_1	96	27554	29894	0.2157	0.234
m_GR_un_20d_1	97	27925	31112	0.2186	0.2435
m_GR_un_20d_1	98	28824	32224	0.2256	0.2522
m_GR_un_20d_1	99	28691	32828	0.2246	0.2569
m_GR_un_20d_1	100	29642	33499	0.232	0.2622
m_GR_un_20d_1	101	30044	34377	0.2351	0.2691
m_GR_un_20d_1	102	30508	35112	0.2388	0.2748
m_GR_un_20d_1	103	32884	35749	0.2574	0.2798
m_GR_un_20d_1	104	32765	36336	0.2564	0.2844
m_GR_un_20d_1	105	33453	36987	0.2618	0.2895
m_GR_un_20d_1	106	34256	38520	0.2681	0.3015
m_GR_un_20d_1	107	34283	38863	0.2683	0.3042
m_GR_un_20d_1	108	36291	40017	0.284	0.3132
m_GR_un_20d_1	109	36574	39855	0.2863	0.3119
m_GR_un_20d_1	110	36279	40164	0.2839	0.3143
m_GR_un_20d_1	111	38487	36684	0.3012	0.2871
m_GR_un_20d_1	112	37583	33114	0.2941	0.2592
m_GR_un_20d_1	113	37442	29875	0.293	0.2338
m_GR_un_20d_1	114	39379	27482	0.3082	0.2151
m_GR_un_20d_1	115	40490	27539	0.3169	0.2155
m_GR_un_20d_1	116	41191	27986	0.3224	0.219
m_GR_un_20d_1	117	42101	29804	0.3295	0.2333
m_GR_un_20d_1	118	43997	46514	0.3443	0.364
m_GR_un_20d_1	119	45266	48545	0.3543	0.3799
m_GR_un_20d_1	120	47205	47923	0.3695	0.3751
m_GR_un_20d_1	121	46293	43981	0.3623	0.3442
m_GR_un_20d_1	122	47518	39492	0.3719	0.3091
m_GR_un_20d_1	123	48212	34594	0.3773	0.2708
m_GR_un_20d_1	124	49700	33179	0.389	0.2597
m_GR_un_20d_1	125	49634	32717	0.3885	0.2561
m_GR_un_20d_1	126	50629	33959	0.3963	0.2658
m_GR_un_20d_1	127	52036	34149	0.4073	0.2673
m_GR_un_20d_1	128	54629	55155	0.4276	0.4317
m_GR_un_20d_1	129	56342	56392	0.441	0.4414
m_GR_un_20d_1	130	57748	57150	0.452	0.4473
m_GR_un_20d_1	131	60840	58583	0.4762	0.4585
m_GR_un_20d_1	132	59628	56782	0.4667	0.4444
m_GR_un_20d_1	133	58959	55817	0.4615	0.4369
m_GR_un_20d_1	134	61288	57753	0.4797	0.452
m_GR_un_20d_1	135	63286	59634	0.4953	0.4667
m_GR_un_20d_1	136	63815	60299	0.4995	0.4719
m_GR_un_20d_1	137	61380	61057	0.4804	0.4779
m_GR_un_20d_1	138	67988	67806	0.5321	0.5307
m_GR_un_20d_1	139	67629	67524	0.5293	0.5285
m_GR_un_20d_1	140	71304	70761	0.5581	0.5538
m_GR_un_20d_1	141	68191	68547	0.5337	0.5365
